,TEAM_NAME,YEAR,WIN_PCT,NBA_FINALS_APPEARANCE,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,REB,AST,PF,STL,TOV,BLK,PTS
67,Celtics,2013,0.305,N/A,0.435,0.333,0.777,11.951219512195122,30.548780487804876,42.5,21.048780487804876,21.25609756097561,7.121951219512195,15.378048780487806,4.182926829268292,96.2439024390244
68,Celtics,2014,0.488,N/A,0.443,0.327,0.754,11.097560975609756,32.74390243902439,43.84146341463415,24.5,21.195121951219512,8.21951219512195,13.817073170731707,3.5853658536585367,101.36585365853658
69,Celtics,2015,0.585,N/A,0.439,0.335,0.788,11.585365853658537,33.329268292682926,44.91463414634146,24.158536585365855,21.902439024390244,9.170731707317072,13.74390243902439,4.2439024390243905,105.71951219512195
70,Celtics,2016,0.646,N/A,0.454,0.359,0.807,9.060975609756097,32.90243902439025,41.96341463414634,25.23170731707317,20.5609756097561,7.524390243902439,13.268292682926829,4.146341463414634,108.01219512195122
71,Celtics,2017,0.671,N/A,0.45,0.377,0.771,9.353658536585366,35.09756097560975,44.451219512195124,22.463414634146343,19.73170731707317,7.365853658536586,14.0,4.548780487804878,104.01219512195122
72,Celtics,2018,0.598,N/A,0.465,0.365,0.802,9.804878048780488,34.74390243902439,44.548780487804876,26.28048780487805,20.365853658536587,8.609756097560975,12.829268292682928,5.304878048780488,112.39024390243902
73,Celtics,2019,0.667,N/A,0.461,0.364,0.801,10.666666666666666,35.40277777777778,46.06944444444444,22.98611111111111,21.569444444444443,8.26388888888889,13.819444444444445,5.638888888888889,113.65277777777777
74,Celtics,2020,0.5,N/A,0.466,0.374,0.775,10.625,33.625,44.25,23.458333333333332,20.430555555555557,7.722222222222222,14.055555555555555,5.319444444444445,112.625
20,Cavaliers,1990,0.402,N/A,0.475,0.334,0.765,12.329268292682928,28.402439024390244,40.73170731707317,27.317073170731707,20.390243902439025,7.841463414634147,15.621951219512194,5.487804878048781,101.7439024390244
21,Cavaliers,1991,0.695,N/A,0.488,0.357,0.805,12.695121951219512,29.878048780487806,42.573170731707314,27.5609756097561,18.975609756097562,7.512195121951219,13.085365853658537,7.573170731707317,108.85365853658537
22,Cavaliers,1992,0.659,N/A,0.497,0.381,0.802,11.329268292682928,30.4390243902439,41.76829268292683,28.646341463414632,19.26829268292683,7.5,13.658536585365853,6.536585365853658,107.70731707317073
23,Cavaliers,1993,0.573,N/A,0.465,0.362,0.77,13.292682926829269,28.695121951219512,41.98780487804878,24.98780487804878,20.74390243902439,8.597560975609756,13.853658536585366,5.195121951219512,101.17073170731707
24,Cavaliers,1994,0.524,N/A,0.441,0.385,0.76,12.74390243902439,27.28048780487805,40.02439024390244,20.390243902439025,20.658536585365855,7.682926829268292,14.341463414634147,4.2560975609756095,90.45121951219512
25,Cavaliers,1995,0.573,N/A,0.46,0.377,0.763,10.573170731707316,25.0609756097561,35.63414634146341,22.170731707317074,20.548780487804876,8.21951219512195,13.085365853658537,4.146341463414634,91.13414634146342
